BCOR | 2018-12-31 : -0.4 : 26.64 | 2018-09-30 : -0.37 : 40.25 | 2018-06-30 : 0.71 : 37.0 | 2018-03-31 : 0.93 : 24.6 | 2017-12-31 : 0.21 : 22.1 | 2017-09-30 : -0.37 : 25.3
ALB | 2018-12-31 : 1.23 : 76.7415 | 2018-09-30 : 1.2 : 98.9798 | 2018-06-30 : 2.73 : 93.2583 | 2018-03-31 : 1.18 : 91.3603 | 2017-12-31 : -1.97 : 125.5781 | 2017-09-30 : 1.06 : 133.5166
SHOO | 2018-12-31 : 0.15 : 30.1299 | 2018-09-30 : 0.64 : 34.9482 | 2018-06-30 : 0.3733 : 34.955 | 2018-03-31 : 0.3333 : 28.7939 | 2017-12-31 : 0.29 : 30.4919 | 2017-09-30 : 0.51 : 28.2719
SON | 2018-12-31 : 0.76 : 52.7624 | 2018-09-30 : 0.72 : 54.7159 | 2018-06-30 : 0.88 : 51.3797 | 2018-03-31 : 0.73 : 47.0961 | 2017-12-31 : 0.06 : 51.1937 | 2017-09-30 : 0.72 : 48.2343
EPRT | 2018-12-31 : 0.2269 : 13.84 | 2018-09-30 : 0.12 : 14.19 | 2018-06-30 : 0.083 : 13.54
TRUP | 2018-12-31 : -0.01 : 25.46 | 2018-09-30 : 0.03 : 35.73 | 2018-06-30 : -0.01 : 38.6 | 2018-03-31 : -0.05 : 29.89 | 2017-12-31 : -0.03 : 29.27 | 2017-09-30 : 0.01 : 26.41
RCUS | 2018-12-31 : -0.27 : 10.77 | 2018-09-30 : -0.25 : 13.94 | 2018-06-30 : -0.32 : 12.24 | 2018-03-31 : -1.37 : 15.44
ARVN | 2018-09-30 : -62.38 : 16.87
BBU | 2018-12-31 : 1.04 : 30.3383 | 2018-09-30 : -0.0152 : 45.6226 | 2018-06-30 : 0.6 : 38.0747 | 2018-03-31 : -0.53 : 35.7796 | 2017-12-31 : -1.44 : 34.2389 | 2017-09-30 : -0.15 : 29.349
RDS.B | 2018-12-31 : 1.34 : 59.94 | 2018-09-30 : 1.4 : 69.8804 | 2018-06-30 : 1.44 : 70.6069 | 2018-03-31 : 1.4 : 62.8856 | 2017-12-31 : 0.9 : 64.6108 | 2017-09-30 : 0.98 : 58.3169
CLXT | 2018-09-30 : -0.23 : 15.27 | 2018-06-30 : -0.25 : 18.67 | 2018-03-31 : -0.16 : 13.12 | 2017-12-31 : -0.23 : 22.03 | 2017-09-30 : -0.51 : 24.49
DISCB | 2018-12-31 : 0.39 : 33.5 | 2018-09-30 : 0.16 : 33.5003 | 2018-06-30 : 0.3 : 30.6673 | 2018-03-31 : -0.01 : 37.0 | 2017-12-31 : -1.99 : 24.8 | 2017-09-30 : 0.38 : 22.9
PBH | 2018-12-31 : 0.73 : 30.88 | 2018-09-30 : 0.59 : 37.89 | 2018-06-30 : 0.65 : 38.38 | 2018-03-31 : -0.74 : 33.72 | 2017-12-31 : 5.88 : 44.41 | 2017-09-30 : 0.57 : 50.09
EDN | 2018-09-30 : 0.6088 : 25.0 | 2018-06-30 : 0.0261 : 32.49 | 2018-03-31 : 1.64 : 57.53 | 2017-12-31 : 0.0342 : 49.7 | 2017-09-30 : 0.3702 : 39.75 | 2017-06-30 : 0.9168 : 31.9
EBF | 2018-11-30 : 0.4 : 19.1125 | 2018-08-31 : 0.37 : 21.0904 | 2018-05-31 : 0.36 : 17.4649 | 2018-02-28 : 0.33 : 18.4741 | 2017-11-30 : 0.33 : 19.7492 | 2017-08-31 : 0.34 : 17.6579
PTCT | 2018-12-31 : -0.99 : 34.32 | 2018-09-30 : -1.06 : 47.0 | 2018-06-30 : -0.21 : 33.73 | 2018-03-31 : -0.46 : 27.06 | 2017-12-31 : 0.07 : 16.68 | 2017-09-30 : -0.82 : 20.01
G | 2018-12-31 : 0.41 : 26.9213 | 2018-09-30 : 0.38 : 30.4521 | 2018-06-30 : 0.33 : 28.7099 | 2018-03-31 : 0.33 : 31.6699 | 2017-12-31 : 0.35 : 31.3475 | 2017-09-30 : 0.38 : 28.3411
NMRK | 2018-12-31 : 0.09 : 7.945 | 2018-09-30 : 0.43 : 10.9817 | 2018-06-30 : 0.0035 : 13.8642 | 2018-03-31 : 0.12 : 14.7068 | 2017-12-31 : -0.4756 : 15.3942
ALNY | 2018-12-31 : -2.09 : 72.91 | 2018-09-30 : -2.43 : 87.52 | 2018-06-30 : -1.63 : 98.49 | 2018-03-31 : -1.41 : 119.1 | 2017-12-31 : -1.49 : 127.05 | 2017-09-30 : -1.34 : 117.49
XOG | 2018-12-31 : 0.53 : 4.29 | 2018-09-30 : 0.33 : 11.29 | 2018-06-30 : 0.03 : 14.69 | 2018-03-31 : -0.32 : 11.46 | 2017-12-31 : -0.2 : 14.31 | 2017-09-30 : -0.2 : 15.39
XPO | 2018-12-31 : 0.62 : 57.04 | 2018-09-30 : 0.74 : 114.17 | 2018-06-30 : 1.03 : 100.18 | 2018-03-31 : 0.5 : 101.81 | 2017-12-31 : 1.46 : 91.59 | 2017-09-30 : 0.44 : 67.78
WAT | 2018-12-31 : 2.44 : 188.65 | 2018-09-30 : 1.83 : 194.68 | 2018-06-30 : 1.98 : 193.59 | 2018-03-31 : 1.4 : 198.65 | 2017-12-31 : -4.42 : 193.19 | 2017-09-30 : 1.69 : 179.52
IPI | 2018-09-30 : 0.03 : 3.59 | 2018-06-30 : -0.01 : 4.1 | 2018-03-31 : 0.01 : 3.64 | 2017-12-31 : -0.01 : 4.76 | 2017-09-30 : -0.02 : 4.36 | 2017-06-30 : -0.05 : 2.26
BIP | 2018-12-31 : 0.06 : 34.1062 | 2018-09-30 : -0.1 : 38.9181 | 2018-06-30 : 0.21 : 37.04 | 2018-03-31 : 0.42 : 39.6643 | 2017-12-31 : 0.09 : 42.1868 | 2017-09-30 : -0.04 : 40.2125
NPO | 2018-12-31 : -1.05 : 59.8821 | 2018-09-30 : 1.16 : 72.4182 | 2018-06-30 : 0.47 : 69.2371 | 2018-03-31 : 0.58 : 76.3387 | 2017-12-31 : 1.44 : 91.9447 | 2017-09-30 : 22.49 : 78.985
KGC | 2018-12-31 : -0.0233 : 3.24 | 2018-09-30 : -0.08 : 2.7 | 2018-06-30 : 0.0019 : 3.76 | 2018-03-31 : 0.08 : 3.95 | 2017-12-31 : 0.17 : 4.32 | 2017-09-30 : 0.05 : 4.24
SAIL | 2018-12-31 : 0.06 : 23.49 | 2018-09-30 : 0.04 : 34.02 | 2018-06-30 : -0.07 : 24.54 | 2018-03-31 : -0.07 : 20.69 | 2017-12-31 : 0.0265 : 14.5
MAS | 2018-12-31 : 0.64 : 29.0463 | 2018-09-30 : 0.58 : 36.2269 | 2018-06-30 : 0.68 : 36.9354 | 2018-03-31 : 0.47 : 39.813 | 2017-12-31 : 0.25 : 43.1572 | 2017-09-30 : 0.48 : 38.2118
URI | 2018-12-31 : 3.78 : 102.53 | 2018-09-30 : 4.01 : 163.6 | 2018-06-30 : 3.2 : 147.62 | 2018-03-31 : 2.15 : 172.73 | 2017-12-31 : 10.47 : 171.91 | 2017-09-30 : 2.33 : 138.74
CXP | 2018-12-31 : 0.04 : 19.1734 | 2018-09-30 : 0.05 : 23.2046 | 2018-06-30 : -0.03 : 22.1056 | 2018-03-31 : 0.01 : 19.7367 | 2017-12-31 : -0.01 : 21.9272 | 2017-09-30 : 0.84 : 20.6181
POWI | 2018-12-31 : 0.76 : 60.8405 | 2018-09-30 : 0.59 : 62.8938 | 2018-06-30 : 0.51 : 72.5369 | 2018-03-31 : 0.46 : 67.7259 | 2017-12-31 : -0.57 : 72.7083 | 2017-09-30 : 0.54 : 72.2369
SIGI | 2018-12-31 : 0.77 : 60.7551 | 2018-09-30 : 0.93 : 63.1087 | 2018-06-30 : 0.99 : 54.5015 | 2018-03-31 : 0.32 : 59.9571 | 2017-12-31 : 0.5 : 57.7996 | 2017-09-30 : 0.79 : 52.8606
ESV | 2018-12-31 : -0.46 : 14.2059 | 2018-09-30 : -0.33 : 33.6243 | 2018-06-30 : -0.35 : 28.8782 | 2018-03-31 : -0.32 : 17.4353 | 2017-12-31 : -0.59 : 23.4195 | 2017-09-30 : -0.08 : 23.6132
STM | 2018-12-31 : 0.46 : 13.8294 | 2018-09-30 : 0.41 : 18.193 | 2018-06-30 : 0.23 : 21.8712 | 2018-03-31 : 0.26 : 21.9887 | 2017-12-31 : 0.34 : 21.492 | 2017-09-30 : 0.26 : 19.0576
IIJI | 2018-12-31 : -0.0672 : 11.39 | 2018-09-30 : 0.1717 : 10.09 | 2018-06-30 : 0.0254 : 9.973 | 2018-03-31 : 0.247 : 10.0903 | 2017-12-31 : 0.1175 : 9.0049 | 2017-09-30 : 0.0779 : 9.1334
PRLB | 2018-12-31 : 0.71 : 112.79 | 2018-09-30 : 0.77 : 161.75 | 2018-06-30 : 0.67 : 118.95 | 2018-03-31 : 0.66 : 117.55 | 2017-12-31 : 0.53 : 103.0 | 2017-09-30 : 0.49 : 80.3
FAF | 2018-12-31 : 0.81 : 44.2688 | 2018-09-30 : 1.34 : 50.7002 | 2018-06-30 : 1.37 : 50.4572 | 2018-03-31 : 0.67 : 56.8275 | 2017-12-31 : 1.96 : 53.911 | 2017-09-30 : 0.19 : 47.7405
MPX | 2018-12-31 : 0.14 : 16.7634 | 2018-09-30 : 0.21 : 22.4808 | 2018-06-30 : 0.26 : 17.3711 | 2018-03-31 : 0.22 : 13.5997 | 2017-12-31 : 0.09 : 12.2801 | 2017-09-30 : 0.13 : 15.3385
NEE | 2018-12-31 : 0.82 : 172.6657 | 2018-09-30 : 2.1 : 165.4491 | 2018-06-30 : 1.64 : 163.8133 | 2018-03-31 : 9.32 : 159.0944 | 2017-12-31 : 4.56 : 151.0587 | 2017-09-30 : 1.79 : 140.8439
VRS | 2018-12-31 : 2.44 : 22.4 | 2018-09-30 : 2.45 : 33.67 | 2018-06-30 : 0.03 : 21.76 | 2018-03-31 : -0.06 : 16.84 | 2017-12-31 : 1.05 : 17.57 | 2017-09-30 : 0.12 : 5.09
CNMD | 2018-12-31 : 0.54 : 64.0384 | 2018-09-30 : 0.2 : 78.7869 | 2018-06-30 : 0.3 : 72.616 | 2018-03-31 : 0.37 : 62.6526 | 2017-12-31 : 1.66 : 50.268 | 2017-09-30 : 0.26 : 51.544
SSNC | 2018-12-31 : 0.23 : 45.037 | 2018-09-30 : 0.23 : 56.6441 | 2018-06-30 : -0.27 : 51.6598 | 2018-03-31 : 0.24 : 53.3167 | 2017-12-31 : 0.78 : 40.1794 | 2017-09-30 : 0.3 : 39.7838
WUBA | 2018-12-31 : 0.3991 : 54.21 | 2018-09-30 : 0.7112 : 73.6 | 2018-06-30 : 0.719 : 69.34 | 2018-03-31 : 0.1823 : 79.86 | 2017-12-31 : 0.4203 : 71.57 | 2017-09-30 : 0.357 : 63.14
OAS | 2018-12-31 : 0.73 : 5.53 | 2018-09-30 : 0.2 : 14.18 | 2018-06-30 : -1.02 : 12.97 | 2018-03-31 : 0.002 : 8.1 | 2017-12-31 : 0.5235 : 8.41 | 2017-09-30 : -0.18 : 9.12
FBK | 2018-12-31 : 0.54 : 34.9367 | 2018-09-30 : 0.68 : 39.0017 | 2018-06-30 : 0.7 : 40.4776 | 2018-03-31 : 0.63 : 40.289 | 2017-12-31 : 0.78 : 41.6786 | 2017-09-30 : 0.27 : 37.4403
MTLS | 2018-09-30 : 0.0465 : 13.8 | 2018-06-30 : 0.0119 : 12.98 | 2018-03-31 : -0.0048 : 11.69 | 2017-12-31 : 0.0471 : 12.71 | 2017-09-30 : -0.0353 : 14.56 | 2017-06-30 : -0.022 : 11.87
ARCB | 2018-12-31 : 0.57 : 34.1864 | 2018-09-30 : 1.52 : 48.3524 | 2018-06-30 : 0.05 : 45.4378 | 2018-03-31 : 0.37 : 31.8122 | 2017-12-31 : 1.38 : 35.4045 | 2017-09-30 : 0.56 : 33.0437
LIND | 2018-12-31 : -0.11 : 13.46 | 2018-09-30 : 0.11 : 14.87 | 2018-06-30 : 0.0029 : 13.25 | 2018-03-31 : 0.24 : 10.27 | 2017-12-31 : -0.35 : 9.79 | 2017-09-30 : 0.2 : 10.7
UDR | 2018-12-31 : 0.3 : 39.0013 | 2018-09-30 : 0.07 : 39.4791 | 2018-06-30 : 0.07 : 36.3439 | 2018-03-31 : 0.3 : 34.1764 | 2017-12-31 : 0.25 : 36.6542 | 2017-09-30 : 0.06 : 35.897
CLDT | 2018-12-31 : -0.01 : 17.3877 | 2018-09-30 : 0.31 : 20.1913 | 2018-06-30 : 0.29 : 20.1937 | 2018-03-31 : 0.06 : 17.9271 | 2017-12-31 : 0.11 : 20.9608 | 2017-09-30 : 0.36 : 19.3467
PETQ | 2018-09-30 : 0.13 : 39.31 | 2018-06-30 : 0.16 : 26.86 | 2018-03-31 : -0.14 : 26.6 | 2017-12-31 : -0.24 : 21.84 | 2017-09-30 : -0.02 : 27.08
HE | 2018-12-31 : 0.45 : 36.3166 | 2018-09-30 : 0.6 : 35.0068 | 2018-06-30 : 0.42 : 33.4454 | 2018-03-31 : 0.37 : 33.2128 | 2017-12-31 : 0.3 : 34.5981 | 2017-09-30 : 0.55 : 31.6701
ODP | 2018-12-31 : -0.02 : 2.562 | 2018-09-30 : 0.11 : 3.1602 | 2018-06-30 : 0.03 : 2.4918 | 2018-03-31 : 0.07 : 2.0783 | 2017-12-31 : -0.1 : 3.3894 | 2017-09-30 : 0.17 : 4.314
TRU | 2018-12-31 : 0.54 : 56.7344 | 2018-09-30 : 0.24 : 73.4051 | 2018-06-30 : 0.29 : 71.397 | 2018-03-31 : 0.38 : 56.5258 | 2017-12-31 : 1.29 : 54.714 | 2017-09-30 : 0.36 : 47.0484
LYB | 2018-12-31 : 1.83 : 86.0274 | 2018-09-30 : 2.85 : 104.8426 | 2018-06-30 : 4.22 : 111.3535 | 2018-03-31 : 3.11 : 106.2227 | 2017-12-31 : 4.77 : 109.861 | 2017-09-30 : 2.67 : 97.7851
DHIL | 2018-12-31 : 1.37 : 149.45 | 2018-09-30 : 4.31 : 165.39 | 2018-06-30 : 4.08 : 194.43 | 2018-03-31 : 3.72 : 206.56 | 2017-12-31 : 3.42 : 206.66 | 2017-09-30 : 3.67 : 212.35
WABC | 2018-12-31 : 0.71 : 55.3245 | 2018-09-30 : 0.63 : 59.3715 | 2018-06-30 : 0.67 : 55.4068 | 2018-03-31 : 0.66 : 56.5391 | 2017-12-31 : 0.15 : 57.5834 | 2017-09-30 : 0.57 : 57.1778
WMT | 2019-01-31 : 1.27 : 95.3171
TNDM | 2018-12-31 : 0.26 : 37.97 | 2018-09-30 : -0.62 : 42.84 | 2018-06-30 : -1.17 : 22.02 | 2018-03-31 : -1.82 : 4.96 | 2017-12-31 : 0.92 : 2.36 | 2017-09-30 : -3.09 : 7.3
VRTU | 2018-12-31 : 0.37 : 42.59 | 2018-09-30 : 0.01 : 53.71 | 2018-06-30 : -0.25 : 48.68 | 2018-03-31 : 0.06 : 48.46 | 2017-12-31 : -0.38 : 44.08 | 2017-09-30 : 0.12 : 37.78
PSXP | 2018-12-31 : 1.09 : 41.4166 | 2018-09-30 : 1.1 : 49.5096 | 2018-06-30 : 0.94 : 48.7338 | 2018-03-31 : 0.87 : 44.9598 | 2017-12-31 : 0.87 : 48.6351 | 2017-09-30 : 0.51 : 48.2156
UA | 2018-12-31 : 0.01 : 16.17 | 2018-09-30 : 0.17 : 19.46 | 2018-06-30 : -0.21 : 21.08 | 2018-03-31 : -0.07 : 14.35 | 2017-12-31 : -0.2 : 13.32 | 2017-09-30 : 0.12 : 15.02
BLBD | 2018-12-31 : -0.05 : 18.19 | 2018-09-30 : 0.53 : 24.5 | 2018-06-30 : 0.77 : 22.35 | 2018-03-31 : 0.04 : 23.7 | 2017-12-31 : -0.36 : 19.9 | 2017-09-30 : 0.28 : 20.6
VER | 2018-12-31 : 0.01 : 7.0339 | 2018-09-30 : -0.09 : 7.0082 | 2018-06-30 : -0.0936 : 7.0457 | 2018-03-31 : 0.01 : 6.47 | 2017-12-31 : -0.05 : 7.096 | 2017-09-30 : -0.01 : 7.419
ZTO | 2018-09-30 : 0.1969 : 16.3488 | 2018-06-30 : 0.325 : 19.733 | 2018-03-31 : 0.1226 : 14.7899 | 2017-12-31 : 0.2586 : 15.4329 | 2017-09-30 : 0.15 : 13.6706 | 2017-06-30 : 0.1458 : 13.5927
ZUMZ | 2018-10-31 : 0.55 : 23.26 | 2018-07-31 : 0.17 : 22.65 | 2018-04-30 : -0.1 : 23.4 | 2018-01-31 : 0.8 : 20.75 | 2017-10-31 : 0.48 : 17.65 | 2017-07-31 : -0.02 : 12.7
CAE | 2018-12-31 : 0.2193 : 18.2855 | 2018-09-30 : 0.1759 : 20.1715 | 2018-06-30 : 0.2015 : 20.5415 | 2018-03-31 : 0.2454 : 18.3265 | 2017-12-31 : 0.4167 : 18.2075 | 2017-09-30 : 0.1755 : 17.1091
PWR | 2018-12-31 : 0.38 : 30.0689 | 2018-09-30 : 0.81 : 33.3011 | 2018-06-30 : 0.48 : 33.3211 | 2018-03-31 : 0.24 : 34.2688 | 2017-12-31 : 0.72 : 39.0176 | 2017-09-30 : 0.56 : 37.2817
UVSP | 2018-12-31 : 0.62 : 21.4036 | 2018-09-30 : 0.51 : 26.0168 | 2018-06-30 : 0.15 : 26.8588 | 2018-03-31 : 0.44 : 26.8636 | 2017-12-31 : 0.37 : 27.0138 | 2017-09-30 : 0.42 : 30.5973
MTG | 2018-12-31 : 0.42 : 10.46 | 2018-09-30 : 0.49 : 13.31 | 2018-06-30 : 0.49 : 10.72 | 2018-03-31 : 0.38 : 13.0 | 2017-12-31 : 0.07 : 14.11 | 2017-09-30 : 0.32 : 12.53
THRM | 2018-12-31 : 0.36 : 39.98 | 2018-09-30 : -0.01 : 45.45 | 2018-06-30 : 0.45 : 39.3 | 2018-03-31 : 0.35 : 33.95 | 2017-12-31 : -0.14 : 31.75 | 2017-09-30 : 0.18 : 37.15
RIG | 2018-12-31 : -0.41 : 6.94 | 2018-09-30 : -0.88 : 13.95 | 2018-06-30 : -2.46 : 13.44 | 2018-03-31 : -0.48 : 9.9 | 2017-12-31 : -0.28 : 10.68 | 2017-09-30 : -3.62 : 10.76
CARA | 2018-09-30 : -0.51 : 23.95 | 2018-06-30 : -0.52 : 19.15 | 2018-03-31 : -0.51 : 12.38 | 2017-12-31 : -0.43 : 12.24 | 2017-09-30 : -0.38 : 13.69 | 2017-06-30 : -0.29 : 15.39
ENS | 2018-12-31 : 1.12 : 77.4125 | 2018-09-30 : 1.11 : 86.7181 | 2018-06-30 : 1.08 : 74.1314 | 2018-03-31 : 1.26 : 68.7487 | 2017-12-31 : -0.61 : 68.8358 | 2017-09-30 : 1.0 : 68.2046
GOL | 2018-12-31 : 0.2196 : 13.55 | 2018-09-30 : -0.0663 : 5.46 | 2018-06-30 : -0.2362 : 5.34 | 2018-03-31 : 0.0074 : 12.99 | 2017-12-31 : -5.0E-4 : 8.76 | 2017-09-30 : 0.0398 : 8.456
EHIC | 2017-06-30 : 0.0641 : 9.98 | 2017-03-31 : 0.0638 : 10.11 | 2016-12-31 : 0.029 : 9.06 | 2016-09-30 : 0.048 : 10.25 | 2016-06-30 : 0.0031 : 10.11 | 2016-03-31 : -0.0092 : 12.49
TMHC | 2018-12-31 : 0.1 : 15.9 | 2018-09-30 : 0.83 : 18.04 | 2018-06-30 : 0.52 : 20.78 | 2018-03-31 : 0.41 : 23.28 | 2017-12-31 : 0.26 : 24.47 | 2017-09-30 : 0.45 : 22.05
JT | 2018-12-31 : 0.0077 : 4.17 | 2018-09-30 : -0.0478 : 4.89 | 2018-06-30 : -0.0589 : 6.61 | 2018-03-31 : -0.055 : 5.53 | 2017-12-31 : -0.1245 : 6.48
HRTX | 2018-12-31 : -0.63 : 25.94 | 2018-09-30 : -0.49 : 31.65 | 2018-06-30 : -0.54 : 38.85 | 2018-03-31 : -0.81 : 27.6 | 2017-12-31 : -1.1 : 18.1 | 2017-09-30 : -0.77 : 16.15
ULTA | 2018-10-31 : 2.18 : 274.52 | 2018-07-31 : 2.46 : 244.39 | 2018-04-30 : 2.7 : 250.91 | 2018-01-31 : 3.38 : 222.1 | 2017-10-31 : 1.7 : 201.79 | 2017-07-31 : 1.83 : 251.21
ALGN | 2018-12-31 : 1.21 : 209.43 | 2018-09-30 : 1.24 : 391.22 | 2018-06-30 : 1.3 : 342.14 | 2018-03-31 : 1.17 : 251.13 | 2017-12-31 : 0.12 : 222.19 | 2017-09-30 : 1.01 : 186.27
AGR | 2018-12-31 : 0.38 : 49.6356 | 2018-09-30 : 0.4 : 47.0939 | 2018-06-30 : 0.34 : 51.5523 | 2018-03-31 : 0.79 : 49.363 | 2017-12-31 : -0.25 : 48.4043 | 2017-09-30 : 0.32 : 45.0039
JEC | 2018-12-31 : 0.86 : 58.3148 | 2018-09-30 : -0.29 : 76.31 | 2018-06-30 : 1.05 : 63.0675 | 2018-03-31 : 0.34 : 58.6175 | 2017-12-31 : 0.02 : 65.2122 | 2017-09-30 : 0.78 : 57.4604
NCBS | 2018-09-30 : 1.09 : 54.51 | 2018-06-30 : 0.98 : 55.11 | 2018-03-31 : 0.94 : 55.07 | 2017-12-31 : 0.88 : 54.74 | 2017-09-30 : 0.91 : 57.53 | 2017-06-30 : 0.83 : 54.71
CBAY | 2018-12-31 : -0.33 : 7.87 | 2018-09-30 : -0.34 : 11.08 | 2018-06-30 : -0.3 : 13.42 | 2018-03-31 : -0.32 : 12.99 | 2017-12-31 : -0.08 : 9.2 | 2017-09-30 : -0.21 : 8.06
DFIN | 2018-12-31 : -0.03 : 14.03 | 2018-09-30 : 1.4 : 17.92 | 2018-06-30 : 0.56 : 17.37 | 2018-03-31 : 0.23 : 17.17 | 2017-12-31 : -0.72 : 19.49 | 2017-09-30 : 0.16 : 21.56
YETI | 2018-12-31 : 0.3 : 14.84
HOPE | 2018-12-31 : 0.35 : 11.7463 | 2018-09-30 : 0.36 : 15.8497 | 2018-06-30 : 0.36 : 17.3332 | 2018-03-31 : 0.38 : 17.6831 | 2017-12-31 : 0.13 : 17.6188 | 2017-09-30 : 0.33 : 0.0
NCS | 2018-10-31 : 0.41 : 12.25 | 2018-07-31 : 0.54 : 15.95 | 2018-04-30 : -0.09 : 17.5 | 2018-01-31 : 0.08 : 18.45 | 2017-10-31 : 0.25 : 15.95 | 2017-07-31 : 0.25 : 18.0
RPT | 2018-12-31 : -0.08 : 11.7239 | 2018-09-30 : 0.1 : 13.1198 | 2018-06-30 : 0.03 : 12.5419 | 2018-03-31 : 0.07 : 11.5287 | 2017-12-31 : 0.24 : 13.4909 | 2017-09-30 : 0.33 : 11.7378
FLO | 2018-12-31 : 0.09 : 18.3088 | 2018-09-30 : 0.19 : 18.3285 | 2018-06-30 : 0.21 : 20.2776 | 2017-12-31 : 0.37 : 18.4803 | 2017-09-30 : -0.16 : 17.849 | 2017-06-30 : 0.21 : 16.2663
TCO | 2018-12-31 : 0.05 : 44.9069 | 2018-09-30 : 0.34 : 58.3102 | 2018-06-30 : 0.25 : 56.6663 | 2018-03-31 : 0.3 : 54.2478 | 2017-12-31 : 0.33 : 61.6683 | 2017-09-30 : 0.07 : 46.3822
RSG | 2018-12-31 : 0.92 : 71.7546 | 2018-09-30 : 0.81 : 71.945 | 2018-06-30 : 0.71 : 67.3379 | 2018-03-31 : 0.72 : 64.9128 | 2017-12-31 : 1.96 : 65.9182 | 2017-09-30 : 0.66 : 64.0774
EAF | 2018-12-31 : 0.79 : 11.3743 | 2018-09-30 : 0.67 : 18.377 | 2018-06-30 : 0.67 : 16.868 | 2018-03-31 : 0.74 : 0.0 | 2017-12-31 : 0.19 : 0.0 | 2017-09-30 : -0.01 : 0.0
APO | 2018-12-31 : -1.0 : 24.0831 | 2018-09-30 : 0.77 : 33.3527 | 2018-06-30 : 0.25 : 30.3786 | 2018-03-31 : -0.34 : 27.8771 | 2017-12-31 : 0.91 : 30.8893 | 2017-09-30 : 1.0 : 27.4091
RMD | 2018-12-31 : 0.86 : 113.4273 | 2018-09-30 : 0.73 : 114.4867 | 2018-06-30 : 0.76 : 102.4623 | 2018-03-31 : 0.76 : 97.0589 | 2017-12-31 : 0.07 : 83.169 | 2017-09-30 : 0.6 : 75.2571
NCI | 2018-12-31 : 0.17 : 23.9912 | 2018-09-30 : 1.61 : 22.9595 | 2018-06-30 : 0.62 : 21.9978 | 2018-03-31 : 0.25 : 19.1164 | 2017-12-31 : 0.89 : 19.2853 | 2017-09-30 : 0.25 : 16.8113
ROG | 2018-12-31 : 1.31 : 99.06 | 2018-09-30 : 1.06 : 147.32 | 2018-06-30 : 0.93 : 111.46 | 2018-03-31 : 1.4 : 119.54 | 2017-12-31 : 0.37 : 161.92 | 2017-09-30 : 1.37 : 133.28
PRO | 2018-12-31 : -0.33 : 31.4 | 2018-09-30 : -0.44 : 35.02 | 2018-06-30 : -0.52 : 36.57 | 2018-03-31 : -0.58 : 33.01 | 2017-12-31 : -0.53 : 26.45 | 2017-09-30 : -0.67 : 24.13
GRC | 2018-12-31 : 0.36 : 32.2789 | 2018-09-30 : 0.41 : 34.1878 | 2018-06-30 : 0.39 : 32.6704 | 2018-03-31 : 0.37 : 27.2008 | 2017-12-31 : 0.31 : 28.8909 | 2017-09-30 : 0.22 : 30.0262
ESI | 2018-12-31 : 0.12 : 10.33 | 2018-09-30 : -1.42 : 12.47 | 2018-06-30 : 0.04 : 11.6 | 2018-03-31 : 0.13 : 9.63 | 2017-12-31 : -0.5 : 9.92 | 2017-09-30 : -0.24 : 11.15
GDI | 2018-12-31 : 0.46 : 20.45 | 2018-09-30 : 0.35 : 28.34 | 2018-06-30 : 0.29 : 29.39 | 2018-03-31 : 0.2 : 30.68 | 2017-12-31 : 0.81 : 33.93 | 2017-09-30 : 0.13 : 27.52
HIMX | 2018-12-31 : 0.05 : 3.43 | 2018-09-30 : 0.006 : 5.88 | 2018-06-30 : 0.012 : 7.374 | 2018-03-31 : -0.016 : 6.089 | 2017-12-31 : 0.136 : 10.2999 | 2017-09-30 : 0.02 : 10.804
UBP | 2018-10-31 : 0.133 : 16.5388 | 2018-07-31 : 0.144 : 17.1591 | 2018-04-30 : 0.23 : 16.1776 | 2018-01-31 : 0.12 : 16.0183 | 2017-10-31 : 0.008 : 16.4526 | 2017-07-31 : 0.157 : 16.3032
FTI | 2018-12-31 : -5.0 : 19.4689 | 2018-09-30 : 0.3 : 30.9062 | 2018-06-30 : 0.23 : 31.2452 | 2018-03-31 : 0.2 : 28.8807 | 2017-12-31 : -0.33 : 30.5709 | 2017-09-30 : 0.26 : 27.1277
TKR | 2018-12-31 : 0.77 : 37.0792 | 2018-09-30 : 0.91 : 49.1891 | 2018-06-30 : 1.16 : 42.7169 | 2018-03-31 : 1.02 : 44.4726 | 2017-12-31 : 0.37 : 47.6495 | 2017-09-30 : 0.68 : 46.7844
HPQ | 2019-01-31 : 0.51 : 21.8446 | 2018-10-31 : 0.9 : 23.7668 | 2018-07-31 : 0.54 : 22.5948 | 2018-04-30 : 0.64 : 20.9162 | 2018-01-31 : 1.16 : 22.5646 | 2017-10-31 : 0.39 : 20.7156
MOBL | 2018-12-31 : -0.07 : 4.59 | 2018-09-30 : -0.07 : 5.3 | 2018-06-30 : -0.12 : 4.45 | 2018-03-31 : -0.17 : 4.95 | 2017-12-31 : -0.08 : 3.9 | 2017-09-30 : -0.15 : 3.7
MRTX | 2018-12-31 : -0.88 : 42.42 | 2018-09-30 : -0.85 : 47.1 | 2018-06-30 : -0.94 : 49.3 | 2018-03-31 : -0.51 : 30.7 | 2017-12-31 : -0.66 : 18.25 | 2017-09-30 : -0.65 : 11.7
